year,state,slavery_legal,GISJOIN,border_county,white_pop,Mean_household,Median_household,Gini_household,observations_hh,Pct_heads_farmers_planters,Pct_heads_unskilled_laborers,slope,elevation,ph,enslaved_per_white
1860,Delaware,1,G1000010,1,20330,539.932223719974,75,0.8211573662563091,4686,49.339330896823164,12.763564801799268,0.223774533304278,12.3693107344633,51.9498946466198,0.9985243482538122
1860,Michigan,0,G2600990,0,22780,548.530403508503,264.84285714285727,0.6399777766414366,4529,56.68959396494342,12.66918127357444,0.365342529536349,206.911520840496,64.4238972422921,0
1860,Georgia,1,G1300390,0,1276,3555.1739219216242,356.44444444444446,0.8295846981397927,272,46.84014869888476,3.3457249070631967,0.187427785463497,4.62409873912271,49.063189744836635,324.68652037617557
1860,Tennessee,1,G4700150,0,8530,761.1306144242765,225,0.7400675663955864,1498,64.5466847090663,6.833558863328823,9.4583748000769,305.486822606422,54.70571210566473,11.41852286049238
1860,Wisconsin,0,G5500390,0,34095,432.3726549670835,200,0.6548961863988448,6475,57.28744939271255,12.628464652756149,1.17357912997391,287.308787568633,64.97270743322643,0
1860,North Carolina,1,G3701230,0,5780,610.6209093548728,100,0.825526998411046,1025,70.04008016032064,4.208416833667335,4.06111839225053,158.118725081203,50.56773618538323,31.53979238754325
1860,Virginia,1,G5100370,0,4981,3588.244342426773,688.4583333333334,0.771850257061492,909,47.32041049030787,0.5701254275940707,2.64011313127784,148.423059816757,52.24666205265737,185.46476611122264
1860,Washington Territory,0,G5350215,0,336,1858.2138888888887,920.8333333333333,0.5545164657438502,95,87.5,1.1363636363636365,NA,NA,NA,0
1860,Ohio,0,G3900030,0,19115,441.35637727131177,255.55555555555574,0.597336534650242,3396,37.955555555555556,5.807407407407408,0.464195582383852,261.919115623666,62.8181910004545,0
1860,Virginia,1,G5101010,0,2589,3053.670680985681,250,0.8372905077170716,650,32.25806451612903,1.4336917562724014,2.69601991750694,27.6736208136081,49.79872944693573,213.40285824642717
1860,Iowa,0,G1900930,0,43,388.7123015873016,318.57142857142856,0.38762202411986535,14,42.857142857142854,21.428571428571427,2.76549540596951,412.552482389808,64.61674547409663,0
